@relation Concrete_Data

@attribute CementQuantity real
@attribute BlastFurnaceSlagQuant real
@attribute FlyAshQuant real
@attribute WaterAmount real
@attribute SuperplasticizerAmount real
@attribute CoarseAggregateQuant real
@attribute FineAggregateQuant real
@attribute Age real
@attribute ConcreteCompressiveStrength real

@data
16000000.0,25000000.0,0.0,16800000.0,1200000.0,104900000.0,68800000.0,28,394500000000.00
16600000.0,26000000.0,0.0,18300000.0,1300000.0,85900000.0,82700000.0,28,379100000000.00
27600000.0,11600000.0,9000000.0,18000000.0,900000.0,87000000.0,76800000.0,28,442800000000.00
32200000.0,0.0,11600000.0,19600000.0,1000000.0,81800000.0,81300000.0,28,311800000000.00
14900000.0,13900000.0,10900000.0,19300000.0,600000.0,89200000.0,78000000.0,28,236900000000.00
15900000.0,18700000.0,0.0,17600000.0,1100000.0,99000000.0,78900000.0,28,327600000000.00
26100000.0,10000000.0,7800000.0,20100000.0,900000.0,86400000.0,76100000.0,28,324000000000.00
23700000.0,9200000.0,7100000.0,24700000.0,600000.0,85300000.0,69500000.0,28,286300000000.00
31300000.0,0.0,11300000.0,17800000.0,800000.0,100200000.0,68900000.0,28,368000000000.00
15500000.0,18300000.0,0.0,19300000.0,900000.0,104700000.0,69700000.0,28,182800000000.00
14600000.0,23000000.0,0.0,20200000.0,300000.0,82700000.0,87200000.0,28,330600000000.00
29600000.0,0.0,10700000.0,22100000.0,1100000.0,81900000.0,77800000.0,28,314200000000.00
13300000.0,21000000.0,0.0,19600000.0,300000.0,94900000.0,79500000.0,28,310300000000.00
31300000.0,14500000.0,0.0,17800000.0,800000.0,86700000.0,82400000.0,28,443900000000.00
15200000.0,0.0,11200000.0,18400000.0,800000.0,99200000.0,81600000.0,28,121800000000.00
15300000.0,14500000.0,11300000.0,17800000.0,800000.0,100200000.0,68900000.0,28,255600000000.00
14000000.0,13300000.0,10300000.0,20000000.0,700000.0,91600000.0,75300000.0,28,364400000000.00
14900000.0,23600000.0,0.0,17600000.0,1300000.0,84700000.0,89300000.0,28,329600000000.00
30000000.0,0.0,12000000.0,21200000.0,1000000.0,87800000.0,72800000.0,28,238400000000.00
15300000.0,14500000.0,11300000.0,17800000.0,800000.0,86700000.0,82400000.0,28,262300000000.00
14800000.0,0.0,13700000.0,15800000.0,1600000.0,100200000.0,83000000.0,28,179500000000.00
32600000.0,0.0,13800000.0,19900000.0,1100000.0,80100000.0,79200000.0,28,406800000000.00
15300000.0,14500000.0,0.0,17800000.0,800000.0,100000000.0,82200000.0,28,190100000000.00
26200000.0,11100000.0,8600000.0,19500000.0,500000.0,89500000.0,73300000.0,28,337200000000.00
15800000.0,0.0,19500000.0,22000000.0,1100000.0,89800000.0,71300000.0,28,85400000000.00
15100000.0,0.0,18500000.0,16700000.0,1600000.0,107400000.0,67800000.0,28,134600000000.00
27300000.0,0.0,9000000.0,19900000.0,1100000.0,93100000.0,76200000.0,28,322400000000.00
14900000.0,11800000.0,9200000.0,18300000.0,700000.0,95300000.0,78000000.0,28,235200000000.00
14300000.0,16900000.0,14300000.0,19100000.0,800000.0,96700000.0,64300000.0,28,297200000000.00
26000000.0,10100000.0,7800000.0,17100000.0,1000000.0,93600000.0,76300000.0,28,497700000000.00
31300000.0,16100000.0,0.0,17800000.0,1000000.0,91700000.0,75900000.0,28,524400000000.00
28400000.0,12000000.0,0.0,16800000.0,700000.0,97000000.0,79400000.0,28,409300000000.00
33600000.0,0.0,0.0,18200000.0,300000.0,98600000.0,81700000.0,28,448600000000.00
14500000.0,0.0,13400000.0,18100000.0,1100000.0,97900000.0,81200000.0,28,132000000000.00
15000000.0,23700000.0,0.0,17400000.0,1200000.0,106900000.0,67500000.0,28,374300000000.00
14400000.0,17000000.0,13300000.0,19200000.0,800000.0,81400000.0,80500000.0,28,298700000000.00
33100000.0,17000000.0,0.0,19500000.0,800000.0,81100000.0,80200000.0,28,566100000000.00
15500000.0,0.0,14300000.0,19300000.0,900000.0,104700000.0,69700000.0,28,124600000000.00
15500000.0,18300000.0,0.0,19300000.0,900000.0,87700000.0,86800000.0,28,237900000000.00
13500000.0,0.0,16600000.0,18000000.0,1000000.0,96100000.0,80500000.0,28,132900000000.00
26600000.0,11200000.0,8700000.0,17800000.0,1000000.0,91000000.0,74500000.0,28,394200000000.00
31400000.0,14500000.0,11300000.0,17900000.0,800000.0,86900000.0,69000000.0,28,462300000000.00
31300000.0,14500000.0,0.0,12700000.0,800000.0,100000000.0,82200000.0,28,445200000000.00
14600000.0,17300000.0,0.0,18200000.0,300000.0,98600000.0,81700000.0,28,237400000000.00
14400000.0,13600000.0,10600000.0,17800000.0,700000.0,94100000.0,77400000.0,28,261400000000.00
14800000.0,0.0,18200000.0,18100000.0,1500000.0,83900000.0,88400000.0,28,155200000000.00
27700000.0,11700000.0,9100000.0,19100000.0,700000.0,94600000.0,66600000.0,28,435700000000.00
29800000.0,0.0,10700000.0,16400000.0,1300000.0,95300000.0,78400000.0,28,358600000000.00
31300000.0,14500000.0,0.0,17800000.0,800000.0,100200000.0,68900000.0,28,410500000000.00
15500000.0,18400000.0,14300000.0,19400000.0,900000.0,88000000.0,69900000.0,28,289900000000.00
28900000.0,13400000.0,0.0,19500000.0,600000.0,92400000.0,76000000.0,28,462400000000.00
14800000.0,17500000.0,0.0,17100000.0,200000.0,100000000.0,82800000.0,28,269200000000.00
14500000.0,0.0,17900000.0,20200000.0,800000.0,82400000.0,86900000.0,28,105400000000.00
31300000.0,0.0,0.0,17800000.0,800000.0,100000000.0,82200000.0,28,251000000000.00
13600000.0,16200000.0,12600000.0,17200000.0,1000000.0,92300000.0,76400000.0,28,290700000000.00
15500000.0,0.0,14300000.0,19300000.0,900000.0,87700000.0,86800000.0,28,97400000000.00
25500000.0,9900000.0,7700000.0,18900000.0,600000.0,91900000.0,74900000.0,28,338000000000.00
16200000.0,20700000.0,17200000.0,21600000.0,1000000.0,82200000.0,63800000.0,28,398400000000.00
13600000.0,19600000.0,9800000.0,19900000.0,600000.0,84700000.0,78300000.0,28,269700000000.00
16400000.0,16300000.0,12800000.0,19700000.0,800000.0,96100000.0,64100000.0,28,272300000000.00
16200000.0,21400000.0,16400000.0,20200000.0,1000000.0,82000000.0,68000000.0,28,306500000000.00
15700000.0,21400000.0,15200000.0,20000000.0,900000.0,81900000.0,70400000.0,28,330500000000.00
14900000.0,15300000.0,19400000.0,19200000.0,800000.0,93500000.0,62300000.0,28,245800000000.00
13500000.0,10500000.0,19300000.0,19600000.0,600000.0,96500000.0,64300000.0,28,219100000000.00
15900000.0,20900000.0,16100000.0,20100000.0,700000.0,84800000.0,66900000.0,28,308800000000.00
14400000.0,1500000.0,19500000.0,17600000.0,600000.0,102100000.0,70900000.0,28,153400000000.00
15400000.0,17400000.0,18500000.0,22800000.0,700000.0,84500000.0,61200000.0,28,243400000000.00
16700000.0,18700000.0,19500000.0,18500000.0,700000.0,89800000.0,63600000.0,28,238900000000.00
18400000.0,8600000.0,19000000.0,21300000.0,600000.0,92300000.0,62300000.0,28,229300000000.00
15600000.0,17800000.0,18700000.0,22100000.0,700000.0,85400000.0,61400000.0,28,294100000000.00
23690000.0,9170000.0,7150000.0,24690000.0,600000.0,85290000.0,69540000.0,28,286300000000.00
31330000.0,0.0,11300000.0,17850000.0,800000.0,100190000.0,68870000.0,28,368000000000.00
15480000.0,18340000.0,0.0,19330000.0,910000.0,104740000.0,69670000.0,28,182900000000.00
14590000.0,23050000.0,0.0,20250000.0,340000.0,82700000.0,87180000.0,28,327200000000.00
29600000.0,0.0,10670000.0,22140000.0,1050000.0,81920000.0,77840000.0,28,314200000000.00
13310000.0,21020000.0,0.0,19570000.0,310000.0,94940000.0,79530000.0,28,289400000000.00
31330000.0,14500000.0,0.0,17850000.0,800000.0,86720000.0,82400000.0,28,409300000000.00
15160000.0,0.0,11190000.0,18440000.0,790000.0,99200000.0,81590000.0,28,121800000000.00
15310000.0,14500000.0,11300000.0,17850000.0,800000.0,100190000.0,68870000.0,28,255600000000.00
13990000.0,13260000.0,10330000.0,20030000.0,740000.0,91600000.0,75340000.0,28,364400000000.00
14950000.0,23600000.0,0.0,17580000.0,1260000.0,84680000.0,89270000.0,28,329600000000.00
29980000.0,0.0,11980000.0,21150000.0,990000.0,87820000.0,72760000.0,28,238400000000.00
15310000.0,14500000.0,11300000.0,17850000.0,800000.0,86720000.0,82400000.0,28,262300000000.00
14810000.0,0.0,13660000.0,15810000.0,1610000.0,100180000.0,83010000.0,28,179600000000.00
32650000.0,0.0,13790000.0,19900000.0,1080000.0,80110000.0,79250000.0,28,386300000000.00
15270000.0,14470000.0,0.0,17810000.0,800000.0,99970000.0,82220000.0,28,190100000000.00
26190000.0,11050000.0,8610000.0,19540000.0,500000.0,89520000.0,73260000.0,28,337200000000.00
15840000.0,0.0,19490000.0,21970000.0,1100000.0,89770000.0,71290000.0,28,85400000000.00
15070000.0,0.0,18530000.0,16670000.0,1560000.0,107450000.0,67800000.0,28,134600000000.00
27260000.0,0.0,8960000.0,19870000.0,1060000.0,93130000.0,76220000.0,28,322500000000.00
14900000.0,11760000.0,9170000.0,18290000.0,710000.0,95340000.0,78030000.0,28,235200000000.00
14300000.0,16940000.0,14270000.0,19070000.0,840000.0,96740000.0,64350000.0,28,297300000000.00
25990000.0,10060000.0,7840000.0,17060000.0,1040000.0,93570000.0,76290000.0,28,497700000000.00
31290000.0,16050000.0,0.0,17760000.0,960000.0,91660000.0,75950000.0,28,524500000000.00
28400000.0,11970000.0,0.0,16830000.0,720000.0,97040000.0,79420000.0,28,409300000000.00
33650000.0,0.0,0.0,18190000.0,340000.0,98580000.0,81680000.0,28,448700000000.00
14480000.0,0.0,13360000.0,18080000.0,1110000.0,97950000.0,81150000.0,28,132000000000.00
15000000.0,23680000.0,0.0,17380000.0,1190000.0,106930000.0,67480000.0,28,374300000000.00
14370000.0,17020000.0,13260000.0,19160000.0,850000.0,81410000.0,80530000.0,28,298700000000.00
33050000.0,16960000.0,0.0,19490000.0,810000.0,81100000.0,80230000.0,28,566200000000.00
15480000.0,0.0,14280000.0,19330000.0,910000.0,104740000.0,69670000.0,28,124600000000.00
15480000.0,18340000.0,0.0,19330000.0,910000.0,87720000.0,86770000.0,28,237900000000.00
13470000.0,0.0,16570000.0,18020000.0,1000000.0,96100000.0,80490000.0,28,132900000000.00
26620000.0,11230000.0,8750000.0,17790000.0,1040000.0,90970000.0,74450000.0,28,394200000000.00
31400000.0,14530000.0,11320000.0,17890000.0,800000.0,86910000.0,69020000.0,28,462300000000.00
31270000.0,14470000.0,0.0,12730000.0,800000.0,99970000.0,82220000.0,28,445200000000.00
14570000.0,17260000.0,0.0,18190000.0,340000.0,98580000.0,81680000.0,28,237400000000.00
14380000.0,13630000.0,10620000.0,17810000.0,750000.0,94150000.0,77430000.0,28,261500000000.00
14810000.0,0.0,18210000.0,18140000.0,1500000.0,83890000.0,88430000.0,28,155300000000.00
27700000.0,11680000.0,9100000.0,19060000.0,700000.0,94650000.0,66560000.0,28,435800000000.00
29810000.0,0.0,10750000.0,16360000.0,1280000.0,95320000.0,78400000.0,28,358700000000.00
31330000.0,14500000.0,0.0,17850000.0,800000.0,100190000.0,68870000.0,28,410500000000.00
15520000.0,18390000.0,14320000.0,19380000.0,920000.0,87960000.0,69850000.0,28,289900000000.00
28900000.0,13370000.0,0.0,19490000.0,550000.0,92410000.0,76010000.0,28,462500000000.00
14780000.0,17510000.0,0.0,17120000.0,220000.0,100000000.0,82850000.0,28,269200000000.00
14540000.0,0.0,17890000.0,20170000.0,780000.0,82400000.0,86870000.0,28,105400000000.00
31270000.0,0.0,0.0,17810000.0,800000.0,99970000.0,82220000.0,28,251000000000.00
13640000.0,16160000.0,12580000.0,17160000.0,1040000.0,92260000.0,76440000.0,28,290700000000.00
15480000.0,0.0,14280000.0,19330000.0,910000.0,87720000.0,86770000.0,28,97400000000.00
25530000.0,9880000.0,7700000.0,18860000.0,650000.0,91900000.0,74930000.0,28,338000000000.00
27280000.0,10510000.0,8180000.0,20970000.0,900000.0,90400000.0,67970000.0,28,371700000000.00
16200000.0,19010000.0,14810000.0,17880000.0,1880000.0,83810000.0,74140000.0,28,337600000000.00
15360000.0,14420000.0,11230000.0,22010000.0,1010000.0,92320000.0,65790000.0,28,165000000000.00
14650000.0,11460000.0,8930000.0,20190000.0,880000.0,86000000.0,82950000.0,28,199900000000.00
15180000.0,17810000.0,13870000.0,16750000.0,1830000.0,94400000.0,69460000.0,28,363500000000.00
30990000.0,14280000.0,11120000.0,16780000.0,2210000.0,91390000.0,65120000.0,28,382200000000.00
14360000.0,0.0,17490000.0,15840000.0,1790000.0,94270000.0,84450000.0,28,154200000000.00
30360000.0,13990000.0,0.0,21350000.0,620000.0,89550000.0,72250000.0,28,334200000000.00
37430000.0,0.0,0.0,19020000.0,670000.0,101320000.0,73040000.0,28,390600000000.00
15860000.0,14890000.0,11600000.0,17510000.0,1500000.0,95330000.0,71970000.0,28,276800000000.00
15260000.0,23870000.0,0.0,20000000.0,630000.0,100180000.0,68390000.0,28,268600000000.00
31000000.0,14280000.0,0.0,16790000.0,1000000.0,91430000.0,80400000.0,28,453000000000.00
30480000.0,0.0,9960000.0,19600000.0,980000.0,95940000.0,70520000.0,28,301200000000.00
15090000.0,0.0,18390000.0,16660000.0,1160000.0,99120000.0,77220000.0,28,155700000000.00
14190000.0,16660000.0,12970000.0,17350000.0,1090000.0,88260000.0,78530000.0,28,446100000000.00
29780000.0,13720000.0,10690000.0,20130000.0,600000.0,87840000.0,65530000.0,28,535200000000.00
32130000.0,16420000.0,0.0,19050000.0,460000.0,87000000.0,77400000.0,28,572200000000.00
36600000.0,18700000.0,0.0,19130000.0,660000.0,82430000.0,75690000.0,28,659100000000.00
27980000.0,12890000.0,10040000.0,17240000.0,950000.0,82510000.0,80490000.0,28,528300000000.00
25210000.0,9710000.0,7560000.0,19380000.0,830000.0,83550000.0,82140000.0,28,334000000000.00
16460000.0,0.0,15040000.0,18160000.0,1170000.0,102330000.0,72890000.0,28,180300000000.00
15560000.0,24350000.0,0.0,18030000.0,1070000.0,102200000.0,69770000.0,28,373600000000.00
16020000.0,18800000.0,14640000.0,20320000.0,1130000.0,82870000.0,70970000.0,28,353100000000.00
29810000.0,0.0,10700000.0,18640000.0,610000.0,87900000.0,81520000.0,28,426400000000.00
31790000.0,0.0,12650000.0,20970000.0,570000.0,86050000.0,73660000.0,28,400600000000.00
28730000.0,12050000.0,9390000.0,18760000.0,920000.0,90440000.0,69590000.0,28,438000000000.00
32560000.0,16640000.0,0.0,17400000.0,890000.0,88160000.0,79000000.0,28,612400000000.00
35590000.0,0.0,14160000.0,19330000.0,1100000.0,80140000.0,77840000.0,28,408700000000.00
13200000.0,20650000.0,16090000.0,17890000.0,550000.0,86690000.0,73560000.0,28,333100000000.00
32250000.0,14860000.0,0.0,18580000.0,850000.0,95100000.0,70950000.0,28,524300000000.00
16420000.0,0.0,20010000.0,18120000.0,1260000.0,84930000.0,84600000.0,28,150900000000.00
31380000.0,0.0,11260000.0,16990000.0,1010000.0,92530000.0,78290000.0,28,384600000000.00
32140000.0,0.0,12790000.0,18250000.0,1150000.0,87010000.0,77970000.0,28,372700000000.00
13970000.0,16390000.0,12770000.0,23670000.0,580000.0,86860000.0,65560000.0,28,352300000000.00
28840000.0,12100000.0,0.0,17740000.0,700000.0,90790000.0,82950000.0,28,421400000000.00
29820000.0,0.0,10700000.0,20970000.0,1110000.0,87960000.0,74420000.0,28,318800000000.00
26450000.0,11100000.0,8650000.0,19550000.0,590000.0,83260000.0,79040000.0,28,415400000000.00
15980000.0,25000000.0,0.0,16840000.0,1220000.0,104930000.0,68820000.0,28,394600000000.00
16600000.0,25970000.0,0.0,18320000.0,1270000.0,85880000.0,82680000.0,28,379200000000.00
27640000.0,11600000.0,9030000.0,17960000.0,890000.0,87010000.0,76830000.0,28,442800000000.00
32220000.0,0.0,11560000.0,19600000.0,1040000.0,81790000.0,81340000.0,28,311800000000.00
14850000.0,13940000.0,10860000.0,19270000.0,610000.0,89240000.0,78000000.0,28,237000000000.00
15910000.0,18670000.0,0.0,17560000.0,1130000.0,98960000.0,78890000.0,28,327700000000.00
26090000.0,10050000.0,7830000.0,20060000.0,860000.0,86450000.0,76150000.0,28,324000000000.00
